,trace_id,operation,start_time,duration
0,0955c2fc7b550012,compose_user_mentions_memcached_get_client,2024-07-15 07:29:11.282208,73.176
1,0955c2fc7b550012,compose_user_mentions_mongo_find_client,2024-07-15 07:29:11.355426,35.062
2,0955c2fc7b550012,compose_user_mentions_server,2024-07-15 07:29:11.282200,108.309
3,0955c2fc7b550012,url_mongo_insert_client,2024-07-15 07:29:11.246180,25.358
4,0955c2fc7b550012,compose_urls_server,2024-07-15 07:29:11.246057,25.936
5,0955c2fc7b550012,write_user_timeline_mongo_insert_client,2024-07-15 07:29:11.790261,18.112
6,0955c2fc7b550012,write_user_timeline_redis_update_client,2024-07-15 07:29:11.808392,34.838
7,0955c2fc7b550012,write_user_timeline_server,2024-07-15 07:29:11.790223,53.019
8,0955c2fc7b550012,compose_creator_server,2024-07-15 07:29:11.245996,0.004
9,0955c2fc7b550012,get_followers_client,2024-07-15 07:29:11.867682,97.509
10,0955c2fc7b550012,write_home_timeline_redis_update_client,2024-07-15 07:29:11.965208,0.009
11,0955c2fc7b550012,write_home_timeline_server,2024-07-15 07:29:11.867679,97.54
12,0955c2fc7b550012,compose_media_client,2024-07-15 07:29:11.235490,55.765
13,0955c2fc7b550012,compose_text_client,2024-07-15 07:29:11.235428,223.089
14,0955c2fc7b550012,store_post_client,2024-07-15 07:29:11.458638,325.205
15,0955c2fc7b550012,write_user_timeline_client,2024-07-15 07:29:11.783897,82.859
16,0955c2fc7b550012,write_home_timeline_client,2024-07-15 07:29:11.866776,114.266
17,0955c2fc7b550012,compose_post_server,2024-07-15 07:29:11.235380,745.675
18,0955c2fc7b550012,compose_unique_id_client,2024-07-15 07:29:11.235551,0.381
19,0955c2fc7b550012,compose_creator_client,2024-07-15 07:29:11.235466,16.767
20,0955c2fc7b550012,compose_media_server,2024-07-15 07:29:11.243335,0.007
21,0955c2fc7b550012,compose_post_client,2024-07-15 07:29:11.234031,747.199
22,0955c2fc7b550012,/wrk2-api/post/compose,2024-07-15 07:29:11.233951,747.31
23,0955c2fc7b550012,/wrk2-api/post/compose,2024-07-15 07:29:11.233000,748.262
24,0955c2fc7b550012,compose_unique_id_server,2024-07-15 07:29:11.235741,0.007
25,0955c2fc7b550012,compose_urls_client,2024-07-15 07:29:11.243572,42.887
26,0955c2fc7b550012,compose_user_mentions_client,2024-07-15 07:29:11.243627,166.771
